时间：0.0s;	dt=1.0s;
ID:MTG_QS_SC04|实时水量：195.214立方米|高度：5.984米|进水量：5.998立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：195.214立方米|高度：5.984米|进水量：5.998立方米|出水量：0.000立方米|
时间：36.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.631立方米|高度：0.465米|进水量：6.000立方米|出水量：5.999立方米|
ID:MTG_QS_SC02|实时水量：16.631立方米|高度：0.465米|进水量：6.000立方米|出水量：5.999立方米|
ID:MTG_QS_SC03|实时水量：8.314立方米|高度：0.116米|进水量：11.997立方米|出水量：11.996立方米|
ID:MTG_QS_SC04|实时水量：201.212立方米|高度：6.167米|进水量：5.998立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：201.212立方米|高度：6.167米|进水量：5.998立方米|出水量：0.000立方米|
时间：37.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.632立方米|高度：0.465米|进水量：6.000立方米|出水量：5.999立方米|
ID:MTG_QS_SC02|实时水量：16.632立方米|高度：0.465米|进水量：6.000立方米|出水量：5.999立方米|
ID:MTG_QS_SC03|实时水量：8.315立方米|高度：0.116米|进水量：11.998立方米|出水量：11.997立方米|
ID:MTG_QS_SC04|实时水量：207.211立方米|高度：6.351米|进水量：5.998立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：207.211立方米|高度：6.351米|进水量：5.998立方米|出水量：0.000立方米|
时间：38.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.633立方米|高度：0.465米|进水量：6.000立方米|出水量：5.999立方米|
ID:MTG_QS_SC02|实时水量：16.633立方米|高度：0.465米|进水量：6.000立方米|出水量：5.999立方米|
ID:MTG_QS_SC03|实时水量：8.316立方米|高度：0.116米|进水量：11.998立方米|出水量：11.997立方米|
ID:MTG_QS_SC04|实时水量：213.209立方米|高度：6.535米|进水量：5.999立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：213.209立方米|高度：6.535米|进水量：5.999立方米|出水量：0.000立方米|
时间：39.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.634立方米|高度：0.465米|进水量：6.000立方米|出水量：5.999立方米|
ID:MTG_QS_SC02|实时水量：16.634立方米|高度：0.465米|进水量：6.000立方米|出水量：5.999立方米|
ID:MTG_QS_SC03|实时水量：8.316立方米|高度：0.116米|进水量：11.998立方米|出水量：11.998立方米|
ID:MTG_QS_SC04|实时水量：219.208立方米|高度：6.719米|进水量：5.999立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：219.208立方米|高度：6.719米|进水量：5.999立方米|出水量：0.000立方米|
时间：40.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.634立方米|高度：0.465米|进水量：6.000立方米|出水量：5.999立方米|
ID:MTG_QS_SC02|实时水量：16.634立方米|高度：0.465米|进水量：6.000立方米|出水量：5.999立方米|
ID:MTG_QS_SC03|实时水量：8.317立方米|高度：0.116米|进水量：11.999立方米|出水量：11.998立方米|
ID:MTG_QS_SC04|实时水量：225.207立方米|高度：6.903米|进水量：5.999立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：225.207立方米|高度：6.903米|进水量：5.999立方米|出水量：0.000立方米|
时间：41.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.635立方米|高度：0.465米|进水量：6.000立方米|出水量：5.999立方米|
ID:MTG_QS_SC02|实时水量：16.635立方米|高度：0.465米|进水量：6.000立方米|出水量：5.999立方米|
ID:MTG_QS_SC03|实时水量：8.317立方米|高度：0.116米|进水量：11.999立方米|出水量：11.999立方米|
ID:MTG_QS_SC04|实时水量：231.207立方米|高度：7.087米|进水量：5.999立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：231.207立方米|高度：7.087米|进水量：5.999立方米|出水量：0.000立方米|
时间：42.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.635立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.635立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.317立方米|高度：0.116米|进水量：11.999立方米|出水量：11.999立方米|
ID:MTG_QS_SC04|实时水量：237.206立方米|高度：7.271米|进水量：5.999立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：237.206立方米|高度：7.271米|进水量：5.999立方米|出水量：0.000立方米|
时间：43.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.636立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.636立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.318立方米|高度：0.116米|进水量：11.999立方米|出水量：11.999立方米|
ID:MTG_QS_SC04|实时水量：243.206立方米|高度：7.455米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：243.206立方米|高度：7.455米|进水量：6.000立方米|出水量：0.000立方米|
时间：44.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.636立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.636立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.318立方米|高度：0.116米|进水量：11.999立方米|出水量：11.999立方米|
ID:MTG_QS_SC04|实时水量：249.205立方米|高度：7.638米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：249.205立方米|高度：7.638米|进水量：6.000立方米|出水量：0.000立方米|
时间：45.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.636立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.636立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.318立方米|高度：0.116米|进水量：12.000立方米|出水量：11.999立方米|
ID:MTG_QS_SC04|实时水量：255.205立方米|高度：7.822米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：255.205立方米|高度：7.822米|进水量：6.000立方米|出水量：0.000立方米|
时间：46.0s;	dt=1.0s;
